test,n_grid,n_particles,score_method,bandwidth_factor,epsilon,step,score_L2_error_vs_oracle,score_core_L2_error_vs_oracle,score_Linf_error_vs_oracle,score_core_Linf_error_vs_oracle,max_abs_score,mean_abs_score,score_std,n_denom_below_eps,n_clipped,mass,epsilon_actual
H,400,5000,smoothed_log,6.0,1e-06,149,18.66304451459013,7.7472636199314335,89.19558021203972,43.60347740029808,22.080488937333214,8.203023375029872,9.757559671490647,0.0,0.0,0.23422291576837112,1e-06
H,400,5000,smoothed_log,6.0,0.0001,0,3.4835645098033017,3.30981967181137,15.937431163719177,15.937431163719177,16.092749581748595,5.369189937078548,6.6116038213535315,0.0,0.0,0.23363017598497132,0.0001
H,400,5000,smoothed_log,6.0,0.0001,1,3.524479328748718,3.3480922820584875,16.145128184742052,16.145128184742052,16.29940944164012,5.3817398301343,6.6275062257159645,0.0,0.0,0.23363718261569558,0.0001
H,400,5000,smoothed_log,6.0,0.0001,2,3.5662196908079165,3.387141691095913,16.356636813743457,16.356636813743457,16.50961630925043,5.394344100589804,6.643542513770904,0.0,0.0,0.233644220885509,0.0001
H,400,5000,smoothed_log,6.0,0.0001,3,3.60880232433156,3.4269835085071705,16.572032751598513,16.572032751598513,16.72315649715413,5.407007120654832,6.65971467888771,0.0,0.0,0.23365129017204464,0.0001
H,400,5000,smoothed_log,6.0,0.0001,4,3.652244292322743,3.3683513071750197,16.79139794143764,16.79139794143764,16.94006591711701,5.41972221274322,6.676012400551224,0.0,0.0,0.23365838978455097,0.0001
H,400,5000,smoothed_log,6.0,0.0001,5,3.696562134691463,3.3045217390443224,17.014805511335375,17.014805511335375,17.16847513022163,5.43249334237279,6.6924437053339485,0.0,0.0,0.23366551867946284,0.0001
H,400,5000,smoothed_log,6.0,0.0001,6,3.7417732684038585,3.343684834526757,17.242338608692357,17.242338608692357,17.394044701556282,5.445313757706328,6.708991457585267,0.0,0.0,0.23367267600552694,0.0001
H,400,5000,smoothed_log,6.0,0.0001,7,3.7878941965544044,3.3836460209552257,17.475447234344955,17.475447234344955,17.623136043501464,5.45818944886998,6.725680270599033,0.0,0.0,0.23367986038361852,0.0001
H,400,5000,smoothed_log,6.0,0.0001,8,3.8349430669741182,3.4244208423312865,17.713419941108594,17.713419941108594,17.85578323135992,5.471122801423601,6.74250195723485,0.0,0.0,0.23368707096388452,0.0001
H,400,5000,smoothed_log,6.0,0.0001,9,3.882937023517441,3.4660240353287532,17.955789519133692,17.955789519133692,18.092011248989575,5.484108545570771,6.759458580514174,0.0,0.0,0.23369430664550855,0.0001
H,400,5000,smoothed_log,6.0,0.0001,10,3.931894191968748,3.508471167398799,18.202642399297172,18.202642399297172,18.341582525350145,5.497148002373472,6.776545630650822,0.0,0.0,0.233701566284656,0.0001
H,400,5000,smoothed_log,6.0,0.0001,11,3.9818322218740074,3.551777401508005,18.454061586700675,18.454061586700675,18.59557634511059,5.510236370876785,6.793753813949972,0.0,0.0,0.23370884856769308,0.0001
H,400,5000,smoothed_log,6.0,0.0001,12,4.032768682945082,3.595957928592935,18.710127513115815,18.710127513115815,18.844959707293565,5.52351761829252,6.811088155412162,0.0,0.0,0.23371615190430922,0.0001
H,400,5000,smoothed_log,6.0,0.0001,13,4.084721072363115,3.6410277717528956,18.97092144308267,18.97092144308267,19.098076907582552,5.537024921630603,6.828559266409753,0.0,0.0,0.23372347477312094,0.0001
H,400,5000,smoothed_log,6.0,0.0001,14,4.137707684948935,3.6870025145710135,19.23653171845296,19.23653171845296,19.35494408665224,5.550687446409547,6.846165480493291,0.0,0.0,0.2337308158146837,0.0001
H,400,5000,smoothed_log,6.0,0.0001,15,4.191747130026391,3.7338979926016687,19.5070474375369,19.5070474375369,19.63542391735064,5.564480653026887,6.863898257435338,0.0,0.0,0.23373817354266518,0.0001
H,400,5000,smoothed_log,6.0,0.0001,16,4.246857021377924,3.7817292078525653,19.782552256666232,19.782552256666232,19.912744374280376,5.578385101557744,6.881742185696145,0.0,0.0,0.23374554622232369,0.0001
H,400,5000,smoothed_log,6.0,0.0001,17,4.303054322062073,3.8305106718654582,20.063124264434922,20.063124264434922,20.183635789450292,5.59240040192392,6.899700733702552,0.0,0.0,0.2337529318205678,0.0001
H,400,5000,smoothed_log,6.0,0.0001,18,4.360355778604265,3.8802566534319824,20.34884151394709,20.34884151394709,20.45836937247277,5.606514205645741,6.91778272016961,0.0,0.0,0.23376032831821167,0.0001
H,400,5000,smoothed_log,6.0,0.0001,19,4.418778836415923,3.930981965717538,20.63978569275813,20.63978569275813,20.739897585386746,5.620731092104673,6.935990616875353,0.0,0.0,0.23376773377556032,0.0001
H,400,5000,smoothed_log,6.0,0.0001,20,4.478341863080079,3.9827022060155737,20.936042678187693,20.936042678187693,21.062819591464937,5.635054378236679,6.9543312128741315,0.0,0.0,0.2337751462246782,0.0001
H,400,5000,smoothed_log,6.0,0.0001,21,4.539063473218095,3.7453011828698415,21.23770194118538,21.09936069382658,21.353323916820226,5.6494462694749865,6.97275004506514,0.0,0.0,0.23378256374896283,0.0001
H,400,5000,smoothed_log,6.0,0.0001,22,4.600957711433683,3.794531014366868,21.54482295444148,21.397957623407898,21.646547821483058,5.663938774284249,6.991277197749528,0.0,0.0,0.2337899834551742,0.0001
H,400,5000,smoothed_log,6.0,0.0001,23,4.664040212737556,3.8447196217191504,21.857478930902293,21.701778600731497,21.943599392052473,5.678507591307144,7.009921428381582,0.0,0.0,0.2337974029979752,0.0001
H,400,5000,smoothed_log,6.0,0.0001,24,4.72832779138435,3.89587995634296,22.175749128342165,22.010892709768417,22.28233227265086,5.69333025965643,7.028666829929576,0.0,0.0,0.23380482012882747,0.0001
H,400,5000,smoothed_log,6.0,0.0001,25,4.793836351201566,3.948024491005729,22.49970734299557,22.325364126231296,22.611058793188366,5.708400801424764,7.047518781840103,0.0,0.0,0.23381223222987735,0.0001
H,400,5000,smoothed_log,6.0,0.0001,26,4.860581969891117,4.001165603079013,22.829427556219084,22.645256698490872,22.92309604124539,5.723633804635159,7.066422290320311,0.0,0.0,0.23381963677347517,0.0001
H,400,5000,smoothed_log,6.0,0.0001,27,4.928574259457682,4.055310976417437,23.164947994366372,22.97060015653108,23.238843857811094,5.73903621552845,7.08541635978593,0.0,0.0,0.23382703040386776,0.0001
H,400,5000,smoothed_log,6.0,0.0001,28,4.99782668660688,4.110471018815319,23.506331436438288,23.301447203422853,23.558224728516635,5.75457390789005,7.104498737088843,0.0,0.0,0.2338344103803671,0.0001
H,400,5000,smoothed_log,6.0,0.0001,29,5.068353178415185,4.166656640040635,23.85363763534155,23.637848181390215,23.88115140851353,5.77026556823533,7.123701439441559,0.0,0.0,0.2338417738165169,0.0001
H,400,5000,smoothed_log,6.0,0.0001,30,5.140169456255711,4.223879647169642,24.20694314306953,23.97986787683466,24.207545367874495,5.786072025826389,7.142966402703729,0.0,0.0,0.23384911834618166,0.0001
H,400,5000,smoothed_log,6.0,0.0001,31,5.213283689826517,4.282146199607595,24.566279838932655,24.327528589265743,24.537276776386534,5.8020125743324575,7.162296565495838,0.0,0.0,0.2338564408708798,0.0001
H,400,5000,smoothed_log,6.0,0.0001,32,5.287705030134722,4.3414633779796805,24.93168781231336,24.680860761476627,24.870216729846046,5.818053643291263,7.1816931159236335,0.0,0.0,0.2338637382329815,0.0001
H,400,5000,smoothed_log,6.0,0.0001,33,5.363443977866537,4.401839385955142,25.30320844621077,25.03989661807944,25.206230598536614,5.834222613094107,7.201191000200023,0.0,0.0,0.23387100726494392,0.0001
H,400,5000,smoothed_log,6.0,0.0001,34,5.440512894950157,4.4632833860339405,25.680900567642006,25.404683392118095,25.545191636493094,5.850478214613863,7.2207192005673475,0.0,0.0,0.233878245352522,0.0001
H,400,5000,smoothed_log,6.0,0.0001,35,5.518915020198252,4.5257978721717,26.06476661446274,25.775215315404935,25.883608822588545,5.866866802512075,7.240296575559502,0.0,0.0,0.23388544901334316,0.0001
H,400,5000,smoothed_log,6.0,0.0001,36,5.598655865699456,4.589387069743515,26.454828533935235,26.151505109293655,26.175194238239,5.883333917794419,7.2599063097208365,0.0,0.0,0.23389261496260005,0.0001
H,400,5000,smoothed_log,6.0,0.0001,37,5.679740773428313,4.259261018658944,26.851099954366212,25.69928832020581,26.46748503189734,5.899914917832839,7.2795899305926985,0.0,0.0,0.23389973968814173,0.0001
H,400,5000,smoothed_log,6.0,0.0001,38,5.762176173123015,4.319061621760209,27.25360485298745,26.06689467256477,26.760282735295675,5.916573539161306,7.299264374833511,0.0,0.0,0.2339068203651813,0.0001
H,400,5000,smoothed_log,6.0,0.0001,39,5.845959091763456,4.379865465833728,27.66231421905573,26.439793807262312,27.053336926884832,5.933330592101706,7.31898947435891,0.0,0.0,0.23391385319980262,0.0001
H,400,5000,smoothed_log,6.0,0.0001,40,5.931091860177147,4.441674374060209,28.07723555499442,26.81797900414806,27.34642553760039,5.95018834113368,7.338795595845354,0.0,0.0,0.23392083518227938,0.0001
H,400,5000,smoothed_log,6.0,0.0001,41,6.01757967745531,4.504491777462585,28.498390145081245,27.201454638160037,27.639333560344824,5.967125009828842,7.358611913353125,0.0,0.0,0.2339277638004889,0.0001
H,400,5000,smoothed_log,6.0,0.0001,42,6.105418661521793,4.568315653541073,28.92573743750141,27.590173841850078,27.931788204544095,5.984161148207808,7.378402749966293,0.0,0.0,0.2339346356818131,0.0001
H,400,5000,smoothed_log,6.0,0.0001,43,6.194601487749138,4.633142021010824,29.35923172250852,27.98408601334927,28.2235105182377,6.0012678040571314,7.398251555015166,0.0,0.0,0.23394144711730314,0.0001
H,400,5000,smoothed_log,6.0,0.0001,44,6.28512779930986,4.69897047469064,29.798866929805612,28.383171356714755,28.5142506021348,6.01848153668277,7.418131728595034,0.0,0.0,0.2339481955727918,0.0001
H,400,5000,smoothed_log,6.0,0.0001,45,6.376993473638139,4.765798677726975,30.244604503829727,28.787384371565732,28.760911665600855,6.035729384395204,7.437944036755098,0.0,0.0,0.23395487820118588,0.0001
H,400,5000,smoothed_log,6.0,0.0001,46,6.470183418406568,4.833617714376092,30.696348693014695,29.19663304200004,28.994722415371,6.053067271560019,7.457779544555466,0.0,0.0,0.23396149113468212,0.0001
H,400,5000,smoothed_log,6.0,0.0001,47,6.564690719038014,4.902423193541679,31.1540595441917,29.610869788914318,29.225662687079556,6.070486225744178,7.477637952741627,0.0,0.0,0.23396803170097505,0.0001
H,400,5000,smoothed_log,6.0,0.0001,48,6.660506955020393,4.972209537328218,31.61767811543105,30.03003106087341,29.45347573079063,6.087979010093028,7.497451142080917,0.0,0.0,0.23397449737316356,0.0001
H,400,5000,smoothed_log,6.0,0.0001,49,6.75761505029716,5.042966189853137,32.08710581643583,30.4540211462445,29.677877959875044,6.105545914831841,7.517296041411991,0.0,0.0,0.23398088498169317,0.0001
H,400,5000,smoothed_log,6.0,0.0001,50,6.856004863020158,5.1146863048866225,32.56228331262543,30.88277565331483,29.898619524626113,6.1231960502449825,7.537157542701754,0.0,0.0,0.2339871923446319,0.0001
H,400,5000,smoothed_log,6.0,0.0001,51,6.955663881792181,4.944776396782452,33.04312831451837,31.200955056890997,30.115438011496373,6.140902781638478,7.556949285555858,0.0,0.0,0.23399341721845018,0.0001
H,400,5000,smoothed_log,6.0,0.0001,52,7.05656912337682,4.758406000709744,33.529510405058566,30.07786573706626,30.32804151112942,6.158677786546723,7.576758691462603,0.0,0.0,0.23399955657765126,0.0001
H,400,5000,smoothed_log,6.0,0.0001,53,7.158705142846935,4.826107195394396,34.0213428840344,30.49031305166824,30.522720407639977,6.176535991782207,7.596559739387445,0.0,0.0,0.23400560849697624,0.0001
H,400,5000,smoothed_log,6.0,0.0001,54,7.262053203740674,4.894677955290727,34.518508742457996,30.906788774654153,30.67949886570821,6.19444012362795,7.616278978506731,0.0,0.0,0.23401157093733108,0.0001
H,400,5000,smoothed_log,6.0,0.0001,55,7.36658496071474,4.964103766594955,35.02085008459268,31.327165535333613,30.830994217144095,6.212411252882792,7.636013990153691,0.0,0.0,0.2340174411793267,0.0001
H,400,5000,smoothed_log,6.0,0.0001,56,7.4722816629910245,5.034374420547906,35.528259109243486,31.75134954831662,30.977020583416323,6.230453472628161,7.655735131791801,0.0,0.0,0.2340232177051808,0.0001
H,400,5000,smoothed_log,6.0,0.0001,57,7.579119670182357,5.105476786931633,36.04059946774094,32.17922608688921,31.11738146507324,6.24856358789078,7.6754205861405325,0.0,0.0,0.2340288988803682,0.0001
H,400,5000,smoothed_log,6.0,0.0001,58,7.687071485831495,5.177395716630881,36.56129890394413,32.61066855436736,31.25187995082735,6.266739416698796,7.69511308466839,0.0,0.0,0.23403448301509422,0.0001
H,400,5000,smoothed_log,6.0,0.0001,59,7.7961135832498885,5.250117923353229,37.10184918695488,33.04556777851324,31.38034606074076,6.284982411058375,7.714774371256662,0.0,0.0,0.2340399689531037,0.0001
H,400,5000,smoothed_log,6.0,0.0001,60,7.906217107172906,5.323627718697569,37.64749860065945,33.48378766033151,31.50259693899611,6.303276715188779,7.734412753793993,0.0,0.0,0.23404535530583576,0.0001
H,400,5000,smoothed_log,6.0,0.0001,61,8.01735287561683,5.397909276093256,38.19809075248024,33.9252014441715,31.611258946270695,6.321636033493981,7.754047795220562,0.0,0.0,0.23405064092098757,0.0001
H,400,5000,smoothed_log,6.0,0.0001,62,8.129492938220391,5.4729469682181096,38.75346561123848,34.36967883502989,31.685446028924538,6.340063688247863,7.773627768685461,0.0,0.0,0.23405582498841465,0.0001
H,400,5000,smoothed_log,6.0,0.0001,63,8.242602191178264,5.548721688965948,39.31342264126946,34.8170657666065,31.753207364813946,6.358541010839626,7.793199354096651,0.0,0.0,0.2340609063663183,0.0001
H,400,5000,smoothed_log,6.0,0.0001,64,8.35664994386155,5.625216203991804,39.87779451393668,35.26722900083395,31.814461050158226,6.377071555785526,7.812770774054184,0.0,0.0,0.2340658845061278,0.0001
H,400,5000,smoothed_log,6.0,0.0001,65,8.471605059267407,5.70241286532829,40.44640806181713,35.72003201502725,31.869133775896024,6.395674285123941,7.8323296256084625,0.0,0.0,0.23407075904056243,0.0001
H,400,5000,smoothed_log,6.0,0.0001,66,8.587434559783876,5.184598666838601,41.019077222231815,33.65849061593578,31.917160157110597,6.414340801121906,7.851886024500999,0.0,0.0,0.23407552963292733,0.0001
H,400,5000,smoothed_log,6.0,0.0001,67,8.70410556674699,5.256248964264798,41.59561744213277,34.08247511845782,31.958485702088502,6.433063223335653,7.871438903842362,0.0,0.0,0.2340801961754987,0.0001
H,400,5000,smoothed_log,6.0,0.0001,68,8.82158436205634,5.328541147767205,42.17583314627197,34.508639543643255,31.993065711470052,6.451842073862632,7.890988248005743,0.0,0.0,0.23408475863228476,0.0001
H,400,5000,smoothed_log,6.0,0.0001,69,8.939836353692233,5.401458548433574,42.759529214801105,34.93685457654241,32.01346956633329,6.470693091525399,7.9105403259716525,0.0,0.0,0.23408921710452968,0.0001
H,400,5000,smoothed_log,6.0,0.0001,70,9.058827023798893,5.47498455049942,43.34650599509921,35.36699015743556,32.0120016207146,6.489596231958357,7.930081953643511,0.0,0.0,0.23409357185408713,0.0001
H,400,5000,smoothed_log,6.0,0.0001,71,9.178519708383144,5.549101602349355,43.93655500691029,35.798912240167645,32.004166342582344,6.508549891298345,7.949631126640188,0.0,0.0,0.23409782315237276,0.0001
H,400,5000,smoothed_log,6.0,0.0001,72,9.298879034572801,5.623792243156376,44.52947377847494,36.2324888125145,31.9899876994561,6.5275696352013854,7.969200924597105,0.0,0.0,0.23410197152631124,0.0001
H,400,5000,smoothed_log,6.0,0.0001,73,9.419871091611615,5.699039627998916,45.12506961568528,36.66759520167906,31.969504939866056,6.5466723372133595,7.988789719545681,0.0,0.0,0.23410601769464595,0.0001
H,400,5000,smoothed_log,6.0,0.0001,74,9.541460943918509,5.7748267112156775,45.72313947134017,37.10410386698148,31.94276415114246,6.565833028358727,8.008403840547556,0.0,0.0,0.23410996241337775,0.0001
H,400,5000,smoothed_log,6.0,0.0001,75,9.663614300005902,5.851136372320143,46.323486472449666,37.54188875123682,31.909819451517077,6.5850450187936715,8.028031407569546,0.0,0.0,0.23411380659021125,0.0001
H,400,5000,smoothed_log,6.0,0.0001,76,9.786294841612635,5.927950379074913,46.92589921253938,37.98081731562645,31.870728059721717,6.604316122838214,8.04769328895406,0.0,0.0,0.23411755115681226,0.0001
H,400,5000,smoothed_log,6.0,0.0001,77,9.909468719697392,6.005252143310454,47.53847248947966,38.4207718696009,31.820044648515488,6.623653739901654,8.067384704048,0.0,0.0,0.23412119719712787,0.0001
H,400,5000,smoothed_log,6.0,0.0001,78,10.033101114373826,6.0830242999692805,48.1580487446963,38.861621928191916,31.757776761013428,6.643055293239592,8.087101135864108,0.0,0.0,0.2341247458586893,0.0001
H,400,5000,smoothed_log,6.0,0.0001,79,10.157156186452365,6.161248739607831,48.779382565647765,39.303243804102735,31.689947572153322,6.6625277524826,8.106860200037751,0.0,0.0,0.23412819832919662,0.0001
H,400,5000,smoothed_log,6.0,0.0001,80,10.281600443754451,5.5726830914872245,49.402269234873856,36.49255097186803,31.61665800840904,6.682052143561633,8.126662786764582,0.0,0.0,0.23413155595193455,0.0001
H,400,5000,smoothed_log,6.0,0.0001,81,10.406400589330167,5.645481541099383,50.026509625953125,36.904008691719454,31.538016597893197,6.701639065401665,8.14651827821168,0.0,0.0,0.23413482013031656,0.0001
H,400,5000,smoothed_log,6.0,0.0001,82,10.53152450243077,5.7187106728625,50.651904854634516,37.31611771845989,31.454137753533836,6.721304606028019,8.16642478353669,0.0,0.0,0.23413799233983787,0.0001
H,400,5000,smoothed_log,6.0,0.0001,83,10.656939271092575,5.792355402591585,51.27825585505235,37.72877259700292,31.365136709235504,6.741023983931953,8.186387367339906,0.0,0.0,0.23414107408321264,0.0001
H,400,5000,smoothed_log,6.0,0.0001,84,10.782613035731647,5.8664009912815285,51.90536459044275,38.14186994181742,31.271133649179454,6.760801829935757,8.206404006780991,0.0,0.0,0.2341440669289076,0.0001
H,400,5000,smoothed_log,6.0,0.0001,85,10.908513978120288,5.940832695592868,52.53303746085705,38.555310034151375,31.170864873308165,6.780639327993017,8.226487743006688,0.0,0.0,0.234146972472689,0.0001
H,400,5000,smoothed_log,6.0,0.0001,86,11.034611519223356,6.015636420414505,53.1610827576255,38.96899517184908,31.064834095441313,6.800531864663142,8.246637287562097,0.0,0.0,0.23414979236175204,0.0001
H,400,5000,smoothed_log,6.0,0.0001,87,11.16087537555043,6.090797976497676,53.78931220585232,39.38282929102459,30.95431155719197,6.820505996063905,8.266854033916012,0.0,0.0,0.23415252827221153,0.0001
H,400,5000,smoothed_log,6.0,0.0001,88,11.28727557658721,6.166303150411343,54.41753962959969,39.79671840559584,30.839431551335093,6.840566729419175,8.287152270969198,0.0,0.0,0.2341551819047166,0.0001
H,400,5000,smoothed_log,6.0,0.0001,89,11.413784372109005,6.242138843596514,55.04558884772299,40.21057338681069,30.72033204589339,6.86068479175489,8.30751850199023,0.0,0.0,0.23415775501235878,0.0001
H,400,5000,smoothed_log,6.0,0.0001,90,11.540372231374498,6.3182907604009415,55.673274073196126,40.62429943284971,30.597146534374506,6.880869115127827,8.32797685985128,0.0,0.0,0.23416024931817855,0.0001
H,400,5000,smoothed_log,6.0,0.0001,91,11.667013044048147,6.394746360901053,56.30043293563074,41.0378177335693,30.47002144973705,6.9011030730386205,8.348509615144394,0.0,0.0,0.23416266661138474,0.0001
H,400,5000,smoothed_log,6.0,0.0001,92,11.793678987648617,6.471491973707713,56.92688596396598,41.451036176835764,30.339090731943234,6.921410916497896,8.369130599412935,0.0,0.0,0.23416500864485246,0.0001
H,400,5000,smoothed_log,6.0,0.0001,93,11.920344322728909,6.548514668071091,57.55247193407193,41.86387501785676,30.206041082862665,6.941792973737586,8.3898351522117,0.0,0.0,0.23416727721315314,0.0001
H,400,5000,smoothed_log,6.0,0.0001,94,12.046983167628058,6.625801672932458,58.17702804743368,42.27625493861946,30.07147363125617,6.962244574652129,8.410639706745973,0.0,0.0,0.23416947408126443,0.0001
H,400,5000,smoothed_log,6.0,0.0001,95,12.173571843400936,5.987135432537302,58.800396834116256,38.84334245031713,29.933412246111363,6.9827555729112225,8.431536162926866,0.0,0.0,0.23417160104322512,0.0001
H,400,5000,smoothed_log,6.0,0.0001,96,12.300085858122499,6.059596670724305,59.42242387561894,39.228879059711915,29.791995736443962,7.003329903809312,8.452530087180083,0.0,0.0,0.2341736598527448,0.0001
H,400,5000,smoothed_log,6.0,0.0001,97,12.426501901167002,6.132329993726626,60.04295604939636,39.61405889118544,29.647362180529495,7.02398701348331,8.473625623467878,0.0,0.0,0.23417565226241915,0.0001
H,400,5000,smoothed_log,6.0,0.0001,98,12.552797608472755,6.205324600416802,60.66185132782309,39.99881430329007,29.499652341487757,7.044702196128609,8.494819664539769,0.0,0.0,0.23417758002179806,0.0001
H,400,5000,smoothed_log,6.0,0.0001,99,12.678951010886271,6.278569834359894,61.27896816415295,40.38307719224674,29.349003916079308,7.065478831401793,8.516121873620456,0.0,0.0,0.23417944485777592,0.0001
H,400,5000,smoothed_log,6.0,0.0001,100,12.804941164790959,6.352055402838153,61.89416622481698,40.76677829763964,29.195550707711128,7.086334793638229,8.537537782955262,0.0,0.0,0.2341812484864956,0.0001
H,400,5000,smoothed_log,6.0,0.0001,101,12.930748447872734,6.4257716585748135,62.507321373412076,41.14985884318111,29.039437620783083,7.107269638360813,8.559063221533329,0.0,0.0,0.23418299260974396,0.0001
H,400,5000,smoothed_log,6.0,0.0001,102,13.05635319371443,6.499708830041443,63.11830072768259,41.53225456682221,28.88809329228885,7.128279179191802,8.580703738434682,0.0,0.0,0.2341846788972654,0.0001
H,400,5000,smoothed_log,6.0,0.0001,103,13.181737423324345,6.5738574682869935,63.72698906251831,41.91390903645546,28.73404593498987,7.149346917431846,8.602455161219218,0.0,0.0,0.23418630901816828,0.0001
H,400,5000,smoothed_log,6.0,0.0001,104,13.306882698956379,6.648208027164652,64.33326424923565,42.29476107693055,28.57742577319734,7.1704790011005795,8.624312458822676,0.0,0.0,0.23418788459395665,0.0001
H,400,5000,smoothed_log,6.0,0.0001,105,13.431770366256814,6.722750628964367,64.93700373488578,42.67474969342522,28.41836072531084,7.191698399816516,8.646292011961519,0.0,0.0,0.23418940720834144,0.0001
H,400,5000,smoothed_log,6.0,0.0001,106,13.556383965695273,6.797476781030146,65.5380982726377,43.05382243217077,28.256982795691062,7.212976974002965,8.66839468791394,0.0,0.0,0.23419087843240052,0.0001
H,400,5000,smoothed_log,6.0,0.0001,107,13.680707449646892,6.872378051776997,66.1364410381726,43.431924992448074,28.09341805898388,7.234310628955162,8.69060782060949,0.0,0.0,0.23419229980548067,0.0001
H,400,5000,smoothed_log,6.0,0.0001,108,13.804724524506765,6.947445171058764,66.73192695537024,43.80900419586808,27.92779068315426,7.255725161082601,8.712951888120427,0.0,0.0,0.2341936728375859,0.0001
H,400,5000,smoothed_log,6.0,0.0001,109,13.9284212743069,7.022670511727857,67.32445808389517,44.18500959590557,27.76022295936877,7.2772219885748095,8.735426473429497,0.0,0.0,0.23419499902017815,0.0001
H,400,5000,smoothed_log,6.0,0.0001,110,14.051784145264909,6.738387301448329,67.91394890236141,44.325586944059516,27.59255844893996,7.298801704832524,8.75803364115416,0.0,0.0,0.23419627980859675,0.0001
H,400,5000,smoothed_log,6.0,0.0001,111,14.174799884875211,6.433713096851518,68.5003055178228,40.655285047922405,27.430637826507684,7.32044462618964,8.780766267186198,0.0,0.0,0.23419751662509508,0.0001
H,400,5000,smoothed_log,6.0,0.0001,112,14.297456021059515,6.505089423738631,69.083447395442,41.00818622961517,27.266702167103833,7.342174475131513,8.803628952260135,0.0,0.0,0.23419871086902658,0.0001
H,400,5000,smoothed_log,6.0,0.0001,113,14.41974024146384,6.576642272754771,69.6632906776637,41.36014386210618,27.100870572750143,7.363958187015092,8.826610902694197,0.0,0.0,0.2341998638930339,0.0001
H,400,5000,smoothed_log,6.0,0.0001,114,14.541639574211326,6.648364243110363,70.23975200354178,41.71110991236838,26.933257801315825,7.385804122797647,8.849728608871276,0.0,0.0,0.23420097701012788,0.0001
H,400,5000,smoothed_log,6.0,0.0001,115,14.663142862981283,6.720249285564574,70.81275093786087,42.06103841709289,26.763977453855333,7.407708167079639,8.872980582137957,0.0,0.0,0.234202051507818,0.0001
H,400,5000,smoothed_log,6.0,0.0001,116,14.784239473455557,6.792291352299657,71.38221670983576,42.409886840955075,26.593141382668062,7.429674221278276,8.896361791382688,0.0,0.0,0.23420308864314476,0.0001
H,400,5000,smoothed_log,6.0,0.0001,117,14.904919174605784,6.864484128141261,71.94808533742315,42.757615030220286,26.420859697761664,7.451754207095798,8.91988600537955,0.0,0.0,0.23420408964380335,0.0001
H,400,5000,smoothed_log,6.0,0.0001,118,15.025172908199895,6.936822439501309,72.51028992167895,43.104180256767826,26.247236460857025,7.473917862199212,8.94355678448509,0.0,0.0,0.23420505570465017,0.0001
H,400,5000,smoothed_log,6.0,0.0001,119,15.144992483929391,7.009301342236067,73.06877322085428,43.449545405561516,26.07237678128041,7.496161076844018,8.967365105675404,0.0,0.0,0.23420598799262915,0.0001
H,400,5000,smoothed_log,6.0,0.0001,120,15.264369755364152,7.081915378689736,73.62348177466264,43.793674349540005,25.90515384784038,7.518463482249576,8.99131061435881,0.0,0.0,0.2342068876436575,0.0001
H,400,5000,smoothed_log,6.0,0.0001,121,15.38329730180468,7.15465954282023,74.17436768226317,44.1365327998376,25.73765932334456,7.540821317379047,9.015396488458656,0.0,0.0,0.23420775576295244,0.0001
H,400,5000,smoothed_log,6.0,0.0001,122,15.501767565185911,7.227529010727346,74.72137527745255,44.47808245751916,25.56873756424524,7.563234696192965,9.039617377166305,0.0,0.0,0.23420859341683944,0.0001
H,400,5000,smoothed_log,6.0,0.0001,123,15.619772929554458,7.300518897825891,75.26445341951846,44.81828755231805,25.398490876791534,7.585726778824572,9.063981336011638,0.0,0.0,0.23420940163549436,0.0001
H,400,5000,smoothed_log,6.0,0.0001,124,15.737306437012528,7.373624873169463,75.80355188059544,45.1571118311842,25.227018191902904,7.608301212533959,9.08848376665435,0.0,0.0,0.23421018141968575,0.0001
H,400,5000,smoothed_log,6.0,0.0001,125,15.854361648035669,7.446842572998466,76.33862848113593,45.49452185306014,25.05441668656523,7.630980761719387,9.11314649941286,0.0,0.0,0.2342109337431875,0.0001
H,400,5000,smoothed_log,6.0,0.0001,126,15.970933811179252,7.161612925622779,76.86964679563968,45.57855407209962,24.880784244935064,7.653731616855969,9.137964235063757,0.0,0.0,0.23421165955364287,0.0001
H,400,5000,smoothed_log,6.0,0.0001,127,16.087018252228916,6.8584614918803455,77.39657195553181,41.59755754651419,24.70621393015376,7.676547610153139,9.162942119235614,0.0,0.0,0.2342123597688225,0.0001
H,400,5000,smoothed_log,6.0,0.0001,128,16.20261117191399,6.928690727642836,77.91937253370794,41.91564041268573,24.530795924941856,7.699422834511924,9.188057031796717,0.0,0.0,0.23421303528314136,0.0001
H,400,5000,smoothed_log,6.0,0.0001,129,16.31770823185403,6.999069428262425,78.43801977115756,42.23244437077496,24.354616253706887,7.722371135219673,9.213306582788897,0.0,0.0,0.2342136869614192,0.0001
H,400,5000,smoothed_log,6.0,0.0001,130,16.432305325728137,7.069593982816027,78.95248736666109,42.54793714157038,24.18737250492635,7.745420049297836,9.238705946702796,0.0,0.0,0.23421431564242767,0.0001
H,400,5000,smoothed_log,6.0,0.0001,131,16.54639955087575,7.140261983125782,79.46275709381116,42.862091264595215,24.01932597397988,7.768552055543018,9.264249884929445,0.0,0.0,0.2342149221401124,0.0001
H,400,5000,smoothed_log,6.0,0.0001,132,16.659987644265247,7.2110713018647,79.96879860049337,43.174873555206496,23.850257333685025,7.791753078495732,9.289950675900124,0.0,0.0,0.23421550723528922,0.0001
