test,n_grid,method_name,method_type,score_method,n_particles,recon_method,bandwidth_factor,bandwidth_used,epsilon,smooth_sigma_factor,completed,failure_step,failure_msg,step_zero_recon_error,relative_l2,l2_error,linf_error,forward_consistency_l2,wasserstein,mass_rel_error,total_variation,peak_value,peak_ratio,A_fit,mu_fit,sigma_fit,fit_success,fit_rmse,mass_candidate,mass_true,runtime_seconds,max_score_L2_error_vs_oracle,mean_score_L2_error_vs_oracle,max_abs_score_final,n_denom_below_eps_total,n_clipped_total
B,400,density_est_smoothed_log_eps=1e-08,density_particle_smoothed_log,smoothed_log,5000,kde,8.0,0.0200501253132832,1e-08,1.0,True,,,0.0181310241037543,0.0431904412839627,0.0162637280222307,0.0492523210274273,0.0104768986700204,0.0033017431443423,-1.8213216376678293e-05,1.9013383263749055,0.9506691649602173,0.9507438116715936,0.950737269119202,0.4000000003472749,0.084145241922276,True,5.074486131537302e-05,0.2005265520662813,0.2005302043662835,1.7027480420074426,36.37014771120404,30.069731118893777,40.00780626496797,10281,0
B,400,density_est_smoothed_log_eps=1e-06,density_particle_smoothed_log,smoothed_log,5000,kde,8.0,0.0200501253132832,1e-06,1.0,True,,,0.0181310241037543,0.0431905001636556,0.0162637501938798,0.0492525012723868,0.0104769379633948,0.0033018159172236,-1.821321701599846e-05,1.9013379658541727,0.9506689847152576,0.9507436314124812,0.950737102991742,0.4000000003340064,0.0841452311201114,True,5.07842941809461e-05,0.2005265520661531,0.2005302043662835,1.5727930839639157,35.12978575895244,27.813384307567965,39.98362299403525,11958,0
B,400,density_est_smoothed_log_eps=1e-04,density_particle_smoothed_log,smoothed_log,5000,kde,8.0,0.0200501253132832,0.0001,1.0,True,,,0.0181310241037543,0.0431964834117254,0.0162660032368311,0.0492705240442284,0.0104808904423304,0.0033091259942263,-1.821331836935262e-05,1.90130191551916,0.950650961943416,0.9507256072254884,0.9507204414997596,0.3999999992998151,0.0841441616902607,True,5.796591082375918e-05,0.2005265520458287,0.2005302043662835,1.644158458977472,37.51588762201015,28.904972347643156,37.3574892906576,15127,0
B,400,density_est_smoothed_log_raw,density_particle_smoothed_log,smoothed_log,5000,kde,12.0,0.0300751879699248,0.0,1.0,True,,,0.0394071934586507,0.0863339475308228,0.032509782257034,0.097288226265367,0.0211137334920487,0.0068735398033831,-1.841098315730449e-05,1.8052619791743736,0.9026332597222776,0.9027041346458584,0.9026916915123336,0.3999999959761753,0.0886239459439835,True,2.769183488820008e-05,0.2005265124080684,0.2005302043662835,1.5900493750232272,23.954982061986268,21.519719140746783,35.25635430093927,0,0
B,400,density_est_smoothed_log_eps=1e-10,density_particle_smoothed_log,smoothed_log,5000,kde,12.0,0.0300751879699248,1e-10,1.0,True,,,0.0394071934586507,0.0863339475406251,0.0325097822607251,0.0972882262823086,0.0211137334968076,0.0068735398086965,-1.8410983191353583e-05,1.8052619791397824,0.902633259705336,0.9027041346289156,0.9026916914941084,0.3999999959761741,0.0886239459438976,True,2.7691834575822607e-05,0.2005265124080615,0.2005302043662835,1.5508453749935145,22.514401596080525,17.169698388787857,35.25635329069742,5852,0
B,400,density_est_smoothed_log_eps=1e-08,density_particle_smoothed_log,smoothed_log,5000,kde,12.0,0.0300751879699248,1e-08,1.0,True,,,0.0394071934586507,0.0863339485110419,0.0325097826261438,0.0972882279595203,0.021113733967944,0.0068735403347264,-1.8410986540621695e-05,1.805261975715248,0.9026332580281242,0.902704132951572,0.9026916896897836,0.3999999959760502,0.0886239459353966,True,2.769180366391962e-05,0.2005265124073899,0.2005302043662835,1.5920271250070073,26.33341325022184,19.137756216886153,35.25625327636655,7472,0
B,400,density_est_smoothed_log_eps=1e-06,density_particle_smoothed_log,smoothed_log,5000,kde,12.0,0.0300751879699248,1e-06,1.0,True,,,0.0394071934586507,0.0863340455566306,0.0325098191694857,0.0972883956805137,0.0211137810825536,0.0068735929370188,-1.8411321732212924e-05,1.8052616332574,0.9026330903071308,0.9027039652174093,0.90269150925465,0.3999999959636659,0.0886239450860287,True,2.7688850721824657e-05,0.2005265123401739,0.2005302043662835,1.5802452499628998,30.86733689468003,23.013243218488025,35.24624769991569,9476,0
B,400,density_est_smoothed_log_eps=1e-04,density_particle_smoothed_log,smoothed_log,5000,kde,12.0,0.0300751879699248,0.0001,1.0,True,,,0.0394071934586507,0.0863437895039959,0.0325134883357433,0.097305165925621,0.0211185028640934,0.0068788459505454,-1.844745811100352e-05,1.8052273429324233,0.9026163200620236,0.9026871936554992,0.9026734379934912,0.3999999948104943,0.0886238675920947,True,2.8726550159325464e-05,0.2005265050937384,0.2005302043662835,1.5199290420277975,36.094224869005885,27.92661381229872,34.31258398736939,13082,0
B,400,density_est_smoothed_log_raw,density_particle_smoothed_log,smoothed_log,5000,kde,16.0,0.0401002506265664,0.0,1.0,True,,,0.0670842376363766,0.1344484675624934,0.0506277140135179,0.1495814246377572,0.0334640472708724,0.0112210289718594,-2.248189174085761e-05,1.7006212511039305,0.8503400613498873,0.8504068302022609,0.8503880414745115,0.4000000085459565,0.0940749613248304,True,1.848293005805813e-05,0.2005256960679382,0.2005302043662835,1.515701792028267,14.137406287942609,9.682517383577665,30.25660140249288,0,0
B,400,density_est_smoothed_log_eps=1e-10,density_particle_smoothed_log,smoothed_log,5000,kde,16.0,0.0401002506265664,1e-10,1.0,True,,,0.0670842376363766,0.134448467574002,0.0506277140178516,0.1495814246528789,0.0334640472755078,0.0112210289755853,-2.2481891908334857e-05,1.7006212510717682,0.8503400613347656,0.850406830187138,0.8503880414570497,0.4000000085459548,0.0940749613255385,True,1.8482929936552436e-05,0.2005256960679046,0.2005302043662835,1.5214045839966277,14.150951403461532,9.67224874035535,30.256600977648716,2457,0
B,400,density_est_smoothed_log_eps=1e-08,density_particle_smoothed_log,smoothed_log,5000,kde,16.0,0.0401002506265664,1e-08,1.0,True,,,0.0670842376363766,0.1344484687133586,0.050627714446886,0.1495814261499309,0.0334640477344119,0.01122102934448,-2.248190847349548e-05,1.7006212478876803,0.8503400598377135,0.8504068286899685,0.8503880397283555,0.400000008545785,0.0940749613956426,True,1.848291791350936e-05,0.2005256960645828,0.2005302043662835,1.5068437909940258,18.89645818118759,10.925225770094142,30.2565589180465,4628,0
B,400,density_est_smoothed_log_eps=1e-06,density_particle_smoothed_log,smoothed_log,5000,kde,16.0,0.0401002506265664,1e-06,1.0,True,,,0.0670842376363766,0.1344485826505326,0.0506277573508979,0.1495815758549684,0.0334640936251206,0.0112210662334405,-2.2483565216274993e-05,1.7006209294775831,0.8503399101326761,0.8504066789731761,0.8503878668580782,0.4000000085288074,0.0940749684064048,True,1.8481777426689862e-05,0.2005256957323558,0.2005302043662835,1.6653423749958165,28.1585841385425,19.528816458684215,30.252352323947537,7315,0
B,400,density_est_smoothed_log_eps=1e-04,density_particle_smoothed_log,smoothed_log,5000,kde,16.0,0.0401002506265664,0.0001,1.0,True,,,0.0670842376363766,0.1344599914827066,0.050632053443691,0.1495965446417578,0.03346868567632,0.0112247498407072,-2.265132937413533e-05,1.700589075556299,0.8503249413458867,0.8503917090110349,0.8503705714096533,0.4000000068802999,0.094075673036114,True,1.8975486442794903e-05,0.2005256620905749,0.2005302043662835,1.5788717919494957,35.27124229312196,27.102711965673063,29.82576839068869,11210,0
B,400,density_est_fd_grid_ratio_raw,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,1.0,0.0025062656641604,0.0,,True,,,0.002195821177878,0.7528953115867401,0.2835091333370125,1.649867454492426,0.0341126802408088,0.0115763093654786,-1.8207794976540652e-05,58.983968961329495,2.2662780618803526,2.2664560104355593,0.8470959677192013,0.3997916199112276,0.0944947822005775,True,0.2783379300975309,0.2005265531534358,0.2005302043662835,1.282240875007119,2.0752750163726365e+17,1.852223274355545e+17,0.1331361735271639,8700,0
B,400,density_est_fd_grid_ratio_eps=1e-10,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,1.0,0.0025062656641604,1e-10,,True,,,0.002195821177878,0.7528953115859982,0.2835091333367332,1.6498674544924254,0.0341126802405714,0.0115763093653877,-1.8207794976540652e-05,58.98396896125749,2.266278061880352,2.266456010435559,0.8470959672408509,0.3997916198941031,0.0944947822194505,True,0.2783379300972579,0.2005265531534358,0.2005302043662835,1.2849402090068909,2855.151998052609,2714.1507239305156,0.1331361125250701,15381,0
B,400,density_est_fd_grid_ratio_eps=1e-08,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,1.0,0.0025062656641604,1e-08,,True,,,0.002195821177878,0.7528953112510655,0.2835091332106114,1.6498674544927945,0.0341126801332177,0.0115763093242082,-1.8207794976540652e-05,58.98396893012254,2.2662780618807212,2.266456010435928,0.8470959679986984,0.3997916198499651,0.0944947821804715,True,0.2783379299733038,0.2005265531534358,0.2005302043662835,1.2898805830045603,1735.5968218718428,1629.2756237535275,0.1331080897357581,15512,0
B,400,density_est_fd_grid_ratio_eps=1e-06,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,1.0,0.0025062656641604,1e-06,,True,,,0.002195821177878,0.7528952787947322,0.2835091209889031,1.6498674545263028,0.0341126697306594,0.0115763053349022,-1.82077949758486e-05,58.98396591062918,2.2662780619142295,2.266456010469439,0.8470959964551027,0.3997916152029128,0.0944947812962291,True,0.2783379179643478,0.2005265531534359,0.2005302043662835,1.2859180410159752,1042.8494166134917,859.2685642687535,0.1303940636945967,16290,0
B,400,density_est_fd_grid_ratio_eps=1e-04,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,1.0,0.0025062656641604,0.0001,,True,,,0.002195821177878,0.7528943613035048,0.2835087754997777,1.64986745119301,0.0341123764963206,0.0115761945317379,-1.820779495923929e-05,58.98387868221668,2.266278058580937,2.266456007135884,0.8470968111966968,0.399791487931916,0.0944947488232106,True,0.2783375834082603,0.2005265531534392,0.2005302043662835,1.26996704202611,748.9688317974286,549.3197809871515,0.0571602312436674,18106,0
B,400,density_est_fd_grid_ratio_raw,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,2.0,0.0050125313283208,0.0,,True,,,0.0016052759265368,0.6598724480859357,0.2484805828788365,1.225132576854468,0.0220827776114253,0.0079812881472668,-1.8213145349439583e-05,28.777374027612467,1.8811651842547092,1.881312893678488,0.9009687455515548,0.3998417203867014,0.0883371789812138,True,0.2460506514143523,0.2005265520805244,0.2005302043662835,1.341200332972221,2853336926.0650644,2851436161.685678,6.055738569763185,2850,0
B,400,density_est_fd_grid_ratio_eps=1e-10,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,2.0,0.0050125313283208,1e-10,,True,,,0.0016052759265368,0.6598724481119691,0.2484805828886396,1.2251325769195738,0.0220827776213847,0.0079812881509131,-1.8213145349439583e-05,28.777374034267822,1.881165184741225,1.881312894165042,0.9009687454719152,0.3998417203787874,0.0883371789947747,True,0.24605065142053,0.2005265520805244,0.2005302043662835,1.3407256249920465,359.81275056191447,336.27560476611865,6.055738962611684,13500,0
B,400,density_est_fd_grid_ratio_eps=1e-08,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,2.0,0.0050125313283208,1e-08,,True,,,0.0016052759265368,0.6598724494498812,0.2484805833924418,1.2251325786233411,0.022082778298778,0.0079812883785323,-1.8213145349439583e-05,28.777373969671757,1.881165184243393,1.8813128936671708,0.90096874356464,0.3998417204046208,0.0883371790897621,True,0.2460506518639777,0.2005265520805244,0.2005302043662835,1.3289244589977898,276.6555918948024,243.3636669494038,6.055777959987208,14100,0
B,400,density_est_fd_grid_ratio_eps=1e-06,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,2.0,0.0050125313283208,1e-06,,True,,,0.0016052759265368,0.6598722754254779,0.2484805178620726,1.2251327467661834,0.0220827549659091,0.0079812899533381,-1.8213145349301175e-05,28.777384301433983,1.881165147092924,1.8813128565137849,0.9009689260930848,0.3998417324018051,0.0883371493221166,True,0.2460505963195454,0.2005265520805244,0.2005302043662835,1.3359620840055868,230.0618864985263,185.86113207151425,6.059624141358342,14700,0
B,400,density_est_fd_grid_ratio_eps=1e-04,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,2.0,0.0050125313283208,0.0001,,True,,,0.0016052759265368,0.6598695779427975,0.2484795021020258,1.2251504188380844,0.0220826974816883,0.0079817799133787,-1.8213145349439583e-05,28.777974812731152,1.8811615248727915,1.881309234009235,0.9009719053125282,0.3998428645783564,0.0883363344585126,True,0.2460498047589159,0.2005265520805244,0.2005302043662835,1.338612290972378,203.69043388139147,150.42759035957062,6.626410674064372,15600,0
B,400,density_est_fd_grid_ratio_raw,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,4.0,0.0100250626566416,0.0,,True,,,0.0047098304294971,0.0231129262158627,0.0087033689538211,0.0310135699339315,0.002356567195448,0.0008597824729013,-1.8214049973634967e-05,2.1643073556482406,0.9888794861732672,0.9889571331658396,0.9894034733145178,0.4000017599549896,0.0808109876422709,True,0.0079970941505095,0.2005265518991199,0.2005302043662835,1.4455526659730822,13001.842133163427,12991.557287561162,69.72097017034008,0,0
B,400,density_est_fd_grid_ratio_eps=1e-10,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,4.0,0.0100250626566416,1e-10,,True,,,0.0047098304294971,0.0231129255466656,0.0087033687018293,0.0310135688026594,0.0023565672047063,0.0008597824751833,-1.821404997377338e-05,2.164307347448544,0.988879486155746,0.9889571331483172,0.9894034732768556,0.4000017599542503,0.0808109876442659,True,0.007997093872642,0.2005265518991199,0.2005302043662835,1.4954381249845028,127.08551586074674,115.41250473740064,69.7209706729593,10950,0
B,400,density_est_fd_grid_ratio_eps=1e-08,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,4.0,0.0100250626566416,1e-08,,True,,,0.0047098304294971,0.0231128592732524,0.0087033437460119,0.0310134567983304,0.0023565681212517,0.0008597827012065,-1.82140499752959e-05,2.164306535278317,0.9888794842710832,0.9889571312635064,0.9894034698579628,0.4000017598985863,0.0808109878325642,True,0.0079970663543368,0.2005265518991196,0.2005302043662835,1.535681375011336,112.99197693434398,98.88971972939773,69.72102032148618,11547,0
B,400,density_est_fd_grid_ratio_eps=1e-06,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,4.0,0.0100250626566416,1e-06,,True,,,0.0047098304294971,0.023106236767075,0.0087008499849829,0.031002254088863,0.0023566597393879,0.0008598054465733,-1.8214050135437365e-05,2.1642253485922565,0.9888792958315876,0.9889569428092144,0.9894031284442432,0.4000017543688236,0.0808110065450258,True,0.0079943165194206,0.2005265518990875,0.2005302043662835,1.5063060419633985,93.50602258241275,74.13729245593558,69.72590525535708,12600,0
B,400,density_est_fd_grid_ratio_eps=1e-04,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,4.0,0.0100250626566416,0.0001,,True,,,0.0047098304294971,0.0226291345137076,0.0085211930734792,0.0311434169996091,0.0023669216588869,0.0008599786077762,-1.821406511717675e-05,2.1572902818847797,0.988860456433295,0.9889381019316488,0.9893550306685832,0.4000000320788051,0.0808156783938473,True,0.0077917134497045,0.2005265518960832,0.2005302043662835,1.584293666004669,74.37204170059303,51.63458250821817,69.09476394900646,14924,0
B,400,density_est_fd_grid_ratio_raw,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,6.0,0.0150375939849624,0.0,,True,,,0.0103591325257369,0.020698665068804,0.0077942583843725,0.0237425606013764,0.0050696917637965,0.0015612780233113,-1.822523346512207e-05,1.9563133664807328,0.976178925386268,0.9762555751285558,0.9762836303102692,0.3999999749840068,0.0819443943816929,True,0.0004348966484662,0.2005265496564921,0.2005302043662835,1.578839041001629,661.1453229792279,652.0222813946883,42.92430892711054,0,0
B,400,density_est_fd_grid_ratio_eps=1e-10,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,6.0,0.0150375939849624,1e-10,,True,,,0.0103591325257369,0.0206986650699365,0.0077942583847989,0.023742560620298,0.0050696917689337,0.001561278030859,-1.822523347038169e-05,1.9563133664313488,0.9761789253673464,0.9762555751096328,0.9762836302937448,0.3999999749840128,0.0819443943801479,True,0.0004348966295201,0.200526549656491,0.2005302043662835,1.5466638749931008,77.22137441143822,67.90743685555675,42.92430866405797,9681,0
B,400,density_est_fd_grid_ratio_eps=1e-08,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,6.0,0.0150375939849624,1e-08,,True,,,0.0103591325257369,0.0206986651820564,0.0077942584270187,0.0237425624931967,0.0050696922775135,0.0015612787781053,-1.8225233989422743e-05,1.9563133615427155,0.9761789234944478,0.976255573236587,0.9762836286598569,0.3999999749843677,0.0819443942270595,True,0.0004348947538502,0.200526549656387,0.2005302043662835,1.5931404589791782,68.81431592291572,57.02751128056138,42.924282619855795,10446,0
B,400,density_est_fd_grid_ratio_eps=1e-06,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,6.0,0.0150375939849624,1e-06,,True,,,0.0103591325257369,0.0206986764085268,0.0077942626544416,0.0237427497835485,0.0050697431397589,0.0015613534929018,-1.8225285801208003e-05,1.9563128692220009,0.976178736204096,0.9762553859315292,0.9762834652776514,0.3999999750199252,0.0819443789169231,True,0.0004347072824641,0.2005265496459971,0.2005302043662835,1.6553223330411129,59.667106487665976,45.38523399820867,42.92167342636322,11556,0
B,400,density_est_fd_grid_ratio_eps=1e-04,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,6.0,0.0150375939849624,0.0001,,True,,,0.0103591325257369,0.0206999073121101,0.0077947261616553,0.0237614772844961,0.0050748466455527,0.0015687917052735,-1.8230540494909574e-05,1.956259135289721,0.9761600087031485,0.9762366569600948,0.9762671362679696,0.3999999774061716,0.0819428474907923,True,0.0004161864639758,0.2005265485922723,0.2005302043662835,1.5632682080031373,48.2507938837094,34.32614736212647,42.52406234111941,14253,0
B,400,density_est_fd_grid_ratio_raw,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,8.0,0.0200501253132832,0.0,,True,,,0.0181310241037543,0.0354565605967374,0.0133514694688521,0.0405312933525285,0.0086069203545391,0.0026909686556577,-1.8213325518831708e-05,1.9187803765724605,0.959390192635116,0.9594655241231316,0.9594793303986466,0.3999999813217592,0.083380121303549,True,0.0001170302020766,0.200526552044395,0.2005302043662835,1.6092619580449536,257.495915644566,230.0665302647955,48.98489110022745,0,0
B,400,density_est_fd_grid_ratio_eps=1e-10,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,8.0,0.0200501253132832,1e-10,,True,,,0.0181310241037543,0.0354565606007367,0.0133514694703581,0.0405312933711975,0.0086069203575753,0.0026909686650135,-1.821332551897012e-05,1.9187803765351077,0.959390192616447,0.9594655241044612,0.9594793303830428,0.3999999813217622,0.0833801213019364,True,0.0001170302243782,0.200526552044395,0.2005302043662835,1.534203624993097,58.0917820194437,50.61013612286695,48.984890690447,8890,0
B,400,density_est_fd_grid_ratio_eps=1e-08,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,8.0,0.0200501253132832,1e-08,,True,,,0.0181310241037543,0.0354565609966543,0.0133514696194443,0.0405312952194257,0.0086069206581576,0.0026909695912243,-1.8213325550527816e-05,1.918780372837183,0.9593901907682189,0.9594655222560878,0.959479328840854,0.3999999813220538,0.0833801211421254,True,0.0001170324322515,0.2005265520443886,0.2005302043662835,1.5115375409950502,49.30352458249838,42.27499100599022,48.98485011892387,9955,0
B,400,density_est_fd_grid_ratio_eps=1e-06,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,8.0,0.0200501253132832,1e-06,,True,,,0.0181310241037543,0.0354566006019335,0.013351484533149,0.0405314800420585,0.0086069507645191,0.0026910621566492,-1.821332873121139e-05,1.9187800030440751,0.959390005945586,0.9594653374189428,0.9594791745895752,0.3999999813510345,0.0833801051671377,True,0.0001172521529903,0.2005265520437508,0.2005302043662835,1.5134278750047088,40.192909129182254,33.981096725972066,48.98070752664928,11575,0
B,400,density_est_fd_grid_ratio_eps=1e-04,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,8.0,0.0200501253132832,0.0001,,True,,,0.0181310241037543,0.0354606101039733,0.0133529943452449,0.0405499606544109,0.0086102097689662,0.0027001726856858,-1.8214094167835315e-05,1.918852121155742,0.9593715253332336,0.9594468553554892,0.9594635953826546,0.3999999873174701,0.0833785383485697,True,0.0001327906781835,0.2005265518902577,0.2005302043662835,1.5421566660515964,38.6677763246454,29.846951908482765,48.056109226909534,14646,0
B,400,density_est_fd_grid_ratio_raw,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,12.0,0.0300751879699248,0.0,,True,,,0.0394071934586507,0.0735466082269204,0.0276946008793,0.0831736319575531,0.0179152683651394,0.0057832264386423,-1.8320704039259577e-05,1.8334931264530232,0.9167478540300914,0.9168198372341196,0.9168207116197162,0.4000000002179604,0.0872591948693107,True,2.786599534855497e-05,0.2005265305117584,0.2005302043662835,1.5193963330239058,75.1781248094415,66.0840021175428,39.63696167467578,0,0
B,400,density_est_fd_grid_ratio_eps=1e-10,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,12.0,0.0300751879699248,1e-10,,True,,,0.0394071934586507,0.0735466082336025,0.0276946008818162,0.0831736319754711,0.0179152683694087,0.0057832264458303,-1.8320704077599405e-05,1.8334931264163408,0.9167478540121734,0.9168198372162004,0.9168207116025038,0.4000000002179574,0.0872591948683839,True,2.786599518329685e-05,0.2005265305117507,0.2005302043662835,1.5583644169964828,36.30258390171664,31.95031222947969,39.63695958315032,5951,0
B,400,density_est_fd_grid_ratio_eps=1e-08,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,12.0,0.0300751879699248,1e-08,,True,,,0.0394071934586507,0.0735466088951247,0.027694601130918,0.083173633749306,0.017915268792068,0.0057832271574595,-1.832070787974814e-05,1.8334931227848528,0.9167478522383384,0.916819835442226,0.9168207098984738,0.4000000002176401,0.087259194776621,True,2.786597885992492e-05,0.2005265305109882,0.2005302043662835,1.6087213749997318,34.669636717439126,28.475481725437938,39.63675252005044,7569,0
B,400,density_est_fd_grid_ratio_eps=1e-06,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,12.0,0.0300751879699248,1e-06,,True,,,0.0394071934586507,0.0735466750539735,0.0276946260435953,0.0831738111326911,0.017915311058552,0.0057832983214215,-1.8321088784599863e-05,1.833492759622613,0.9167476748549532,0.9168196580449128,0.9168205394893632,0.4000000001859798,0.0872591856015217,True,2.786473827711891e-05,0.2005265304346053,0.2005302043662835,1.5190698339720257,34.45348737106626,27.07655631019574,39.61602544475805,9578,0
B,400,density_est_fd_grid_ratio_eps=1e-04,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,12.0,0.0300751879699248,0.0001,,True,,,0.0394071934586507,0.0735533655212946,0.0276971453959708,0.0831915478163689,0.0179195517219298,0.0057904191648677,-1.836635003757252e-05,1.833456305621734,0.9167299381712756,0.9168019199685477,0.916803448449261,0.3999999974702851,0.087258280537235,True,3.1281947176866054e-05,0.200526521358357,0.2005302043662835,1.4951085420325398,37.30702360969336,28.750334400695593,37.39208046555493,13244,0
B,400,density_est_fd_grid_ratio_raw,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,16.0,0.0401002506265664,0.0,,True,,,0.0670842376363766,0.1188055027926252,0.0447372225780219,0.1327243755146219,0.029390034751969,0.0097614002971652,-2.073400386191757e-05,1.7343574210381818,0.8671971104730226,0.867265202943882,0.8672548577584793,0.4000000060086502,0.0922459050194733,True,1.8776049277902123e-05,0.2005260465722517,0.2005302043662835,1.4892714170273391,24.815871172929185,23.604112939268735,36.1362704655106,0,0
B,400,density_est_fd_grid_ratio_eps=1e-10,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,16.0,0.0401002506265664,1e-10,,True,,,0.0670842376363766,0.1188055028021548,0.0447372225816104,0.1327243755313958,0.029390034756746,0.0097614003026659,-2.0734004113410257e-05,1.7343574210015364,0.8671971104562487,0.8672652029271068,0.8672548577403119,0.400000006008646,0.0922459050193898,True,1.8776047412034193e-05,0.2005260465722013,0.2005302043662835,1.4895981670124456,24.282758318950243,19.197238451103257,36.13626947626105,2657,0
B,400,density_est_fd_grid_ratio_eps=1e-08,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,16.0,0.0401002506265664,1e-08,,True,,,0.0670842376363766,0.118805503745583,0.0447372229368663,0.1327243771920061,0.0293900352296679,0.0097614008472528,-2.073402899817612e-05,1.7343574173736456,0.8671971087956384,0.8672652012663661,0.8672548559416348,0.4000000060082243,0.0922459050111235,True,1.877586270954693e-05,0.2005260465672111,0.2005302043662835,1.4764733330230229,27.502887362593007,20.614854973724764,36.13617154008529,4825,0
B,400,density_est_fd_grid_ratio_eps=1e-06,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,16.0,0.0401002506265664,1e-06,,True,,,0.0670842376363766,0.1188055980928178,0.0447372584641201,0.1327245432528339,0.0293900825226356,0.0097614553049975,-2.0736518573191823e-05,1.7343570545745135,0.8671969427348106,0.8672650351924992,0.867254676071019,0.4000000059660866,0.0922459041854169,True,1.8757577145714243e-05,0.2005260460679762,0.2005302043662835,1.4812637090217322,31.370029556186108,23.623708121631097,36.12637315932823,7512,0
B,400,density_est_fd_grid_ratio_eps=1e-04,density_particle_fd_grid_ratio,fd_grid_ratio,5000,kde,16.0,0.0401002506265664,0.0001,,True,,,0.0670842376363766,0.1188150773600876,0.0447408279628365,0.1327411472820128,0.0293948198457634,0.0097668915347159,-2.099680533193929e-05,1.7343206692451285,0.8671803387056317,0.867248429859569,0.8672366594894662,0.4000000019822869,0.09224583091534,True,1.8824806919998903e-05,0.2005259938726192,0.2005302043662835,1.5080387499765493,36.26503833011748,28.036206631960493,35.10379543463146,11468,0
H,400,density_particle_oracle_deterministic,density_particle_oracle,oracle,5000,kde,4.0,0.0100250626566416,0.0,,True,,,0.0110055287001957,0.0159806914102144,0.0050708993607384,0.0251583907794937,0.0021220930493357,0.0007669088066825,-0.0017244003249408,2.1647337003084592,0.7863364301292274,0.9811369728024883,0.4618140431064402,0.469794368950551,0.2095495487330786,True,0.1424963479031332,0.2338331677211995,0.2342370862288057,0.0256158749689348,0.0,0.0,26.909310034496425,0,0
H,400,density_est_smoothed_log_raw,density_particle_smoothed_log,smoothed_log,5000,kde,1.0,0.0025062656641604,0.0,1.0,True,,,0.0064711816226099,1.0333037536614669,0.3278818925532519,1.7610047266913154,0.0264564294038625,0.0085239188263483,-1.7216251176435136e-05,71.76168951192608,2.555556357864512,3.188648945552833,0.4521615704025997,0.471027372820352,0.2137426680872958,True,0.3357301948957812,0.2342330535442943,0.2342370862288057,1.4212655830197036,323.9060674414892,258.807494849234,0.3692527102817937,0,0
H,400,density_est_smoothed_log_eps=1e-10,density_particle_smoothed_log,smoothed_log,5000,kde,1.0,0.0025062656641604,1e-10,1.0,True,,,0.0064711816226099,1.0333037536621796,0.3278818925534782,1.761004727885028,0.0264564294055386,0.0085239188262825,-1.721625117690911e-05,71.76168953669271,2.5555563590582246,3.1886489470422665,0.4521615695389089,0.4710273727268283,0.2137426682823832,True,0.3357301948958627,0.2342330535442942,0.2342370862288057,1.2876358750509098,323.9060636928967,258.80749176764465,0.3692527144015722,0,0
H,400,density_est_smoothed_log_eps=1e-08,density_particle_smoothed_log,smoothed_log,5000,kde,1.0,0.0025062656641604,1e-08,1.0,True,,,0.0064711816226099,1.0333037544579746,0.3278818928059952,1.7610047179190862,0.0264564297082084,0.0085239188129568,-1.7216251217433892e-05,71.76169112528547,2.555556349092283,3.1886489346074436,0.4521615694292561,0.4710273727643106,0.2137426682416657,True,0.3357301948976814,0.2342330535442847,0.2342370862288057,1.2903341670171358,323.9056969358128,258.8071845618493,0.3692528357249209,0,0
