test,n_grid,method_name,method_type,n_particles,globs_per_jump,recon_method,bandwidth_factor,bandwidth_used,completed,failure_step,failure_msg,step_zero_recon_error,relative_l2,l2_error,linf_error,forward_consistency_l2,wasserstein,mass_rel_error,total_variation,peak_value,peak_ratio,A_fit,mu_fit,sigma_fit,fit_success,fit_rmse,mass_candidate,mass_true,runtime_seconds
H,400,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,4.0,0.010025062656641603,True,,,0.010977627660797533,0.0159644982837501,0.005065761052731117,0.025159743998820722,0.002118436060424804,0.000763312083694142,-0.0017094662522043492,2.1647375663951527,0.7863367233874453,0.9811373387100938,0.4618120566039993,0.4697944046208562,0.20955193472624178,True,0.14249664108603696,0.23383666583488288,0.2342370862288057,0.009578583005350083
H,400,density_particle_oracle_deterministic,density_particle_oracle,5000,0,histogram,,,True,,,0.028189264444950107,0.02585841456020284,0.008205240592984065,0.0313138751754134,0.00041685493179162425,0.00019301351727341032,-0.00021719413632663263,4.747716697566735,0.8037473149423999,1.0028610875260064,0.46208141605167913,0.46972337386573776,0.20959698428641393,True,0.1462476518191515,0.23418621130716658,0.2342370862288057,0.01757733302656561
H,400,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,1.0,0.002506265664160401,True,,,0.006471181622609946,0.00612155913921458,0.0019424572772818156,0.02563414779221721,0.0005630418869318126,0.00025187402278568064,-0.00046945600902625054,2.20871923448033,0.799876374036855,0.9980311914453434,0.4620769630490092,0.46973125373934727,0.20957848573189536,True,0.1457761305542162,0.2341271222211388,0.2342370862288057,0.032632291957270354
H,400,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,2.0,0.005012531328320802,True,,,0.007677379646746936,0.007917882295840912,0.0025124560159342614,0.025316792403885152,0.0009219474276919174,0.00038958912809302986,-0.0008789975968306582,2.1995070780317776,0.7971069765741428,0.9945757261521917,0.462043230138728,0.46974398687270713,0.20954985182765293,True,0.14510611533629192,0.23403119239292197,0.2342370862288057,0.03681487502763048
H,400,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,4.0,0.010025062656641603,True,,,0.01100552870019578,0.015980691410214447,0.005070899360738486,0.025158390779493767,0.002122093049335767,0.000766908806682548,-0.001724400324940868,2.1647337003084592,0.7863364301292274,0.9811369728024883,0.4618140431064402,0.469794368950551,0.20954954873307868,True,0.1424963479031332,0.23383316772119955,0.2342370862288057,0.027963000000454485
H,400,density_particle_oracle_deterministic,density_particle_oracle,10000,0,histogram,,,True,,,0.014495711293519953,0.01348499703220695,0.004278980244025687,0.021967976164455262,0.0004316117464945161,0.00019109425462411487,-0.0003171924165690972,3.3458318459230134,0.8037473149423999,1.0028610875260064,0.46207585429376025,0.4697276398888018,0.20959864155148156,True,0.14603088671788414,0.2341627880013747,0.2342370862288057,0.04150816600304097
H,400,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,1.0,0.002506265664160401,True,,,0.006475351948933347,0.006124996591246968,0.0019435480294192646,0.025631358577824625,0.0005636408857552105,0.0002524409768811724,-0.00047116239806161136,2.208715302803648,0.7998763721820558,0.9980311891310514,0.46207716637925256,0.46973125493269163,0.2095782352557967,True,0.1457760907419442,0.23412672252154318,0.2342370862288057,0.06308824999723583
H,400,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,2.0,0.005012531328320802,True,,,0.00767970778759907,0.00791972973772253,0.002513042235367202,0.025316448963871727,0.0009222528783892229,0.00038985579724695166,-0.0008799109977719159,2.1995068103308792,0.7971069750943104,0.9945757243057577,0.4620433398077372,0.46974398713289695,0.20954971492242935,True,0.14510609813562073,0.23403097844054693,0.2342370862288057,0.06285312498221174
H,400,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,4.0,0.010025062656641603,True,,,0.011006383516448958,0.01598117944812379,0.0050710542220682615,0.025158347532639694,0.0021222064614387685,0.0007670200261965242,-0.0017248640309741703,2.1647336740051015,0.7863364212660003,0.9811369617435581,0.46181409894591474,0.46979436907988364,0.20954947683874245,True,0.14249634172690478,0.23383305910404945,0.2342370862288057,0.06143104104558006
H,400,density_particle_oracle_deterministic,density_particle_oracle,20000,0,histogram,,,True,,,0.00957025738313718,0.008499770288536181,0.002697097304251351,0.026640925669934326,0.0004322666618540222,0.00019260203357574009,-0.00026719327644792416,2.6168517230682786,0.8037473149423999,1.0028610875260064,0.4620834682635729,0.46972655605557273,0.20959426384940244,True,0.1459950369469235,0.23417449965427062,0.2342370862288057,0.06480275001376867
H,400,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,1.0,0.002506265664160401,True,,,0.006476392208849729,0.00612585597532718,0.001943820724140107,0.02563066807925374,0.0005637894545191231,0.0002525829782282715,-0.0004715877052091873,2.208714713045053,0.7998763708295313,0.9980311874434636,0.462077219906547,0.4697312547141369,0.20957817145141722,True,0.14577608108999923,0.23412662289883618,0.2342370862288057,0.1132170419441536
H,400,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,2.0,0.005012531328320802,True,,,0.007680289556413449,0.007920193448524607,0.0025131893773618417,0.025316363028126565,0.0009223283210143175,0.00038992293124316636,-0.0008801391424931449,2.199506793706406,0.7971069766971627,0.9945757263056876,0.4620433698429917,0.46974398661742256,0.20954967944000405,True,0.1451060941190843,0.2340309250005922,0.2342370862288057,0.11264666699571535
H,400,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,4.0,0.010025062656641603,True,,,0.011006598736428189,0.015981305269213573,0.005071094146879233,0.025158336736557818,0.002122233900199853,0.0007670481009858399,-0.001724979936325064,2.1647336736661624,0.7863364230211535,0.9811369639335185,0.461814115654094,0.46979436857582924,0.2095494575618172,True,0.14249634053066784,0.23383303195471777,0.2342370862288057,0.10840429103700444
H,400,oracle_score_deterministic,gradient_glob_oracle,0,20,,,,True,,,,0.23925794094679545,0.0759199279089534,0.23874573645241648,0.046674593287810366,0.011021891728893814,-0.08734706513121433,1.2986154136387866,0.5635890860510153,0.7032080272584351,0.4204499046541966,0.4817292308177346,0.20800688637715928,True,0.07777989677929327,0.21377716420183235,0.2342370862288057,0.04177483299281448
H,400,oracle_score_deterministic,gradient_glob_oracle,0,80,,,,True,,,,0.2392579409467959,0.07591992790895354,0.23874573645241326,0.04667459328780925,0.011021891728895178,-0.08734706513119846,1.298615413638796,0.5635890860510185,0.7032080272584391,0.42044990460429565,0.4817292308122587,0.2080068863963049,True,0.0777798967792919,0.21377716420183607,0.2342370862288057,0.11227620800491422
H,400,tikhonov_best,baseline_tikhonov,0,0,,1e-05,,True,,,,0.003284290521324108,0.0010421518241955968,0.002709860111647422,8.24932852752241e-06,8.794258342035266e-05,-1.560899503404283e-05,2.1783850151784403,0.8014536245196123,0.9999991770361286,0.462085051768042,0.46971528716842453,0.2096491130668592,True,0.14671025127893456,0.23423343002328997,0.2342370862288057,
H,400,spectral_cutoff_best,baseline_spectral,0,0,,0.01,,True,,,,0.006393475723526491,0.002028740254542745,0.004993420183905001,1.201553486738427e-05,0.00013675649529144585,-2.6458701562878448e-06,2.1866439048814286,0.800030158485843,0.9982230731933623,0.46208884944246087,0.4697160215677138,0.20965045542010347,True,0.14672374963371637,0.23423646646788976,0.2342370862288057,
H,800,density_particle_oracle_deterministic,density_particle_oracle,1000,0,histogram,,,True,,,0.27210192660750177,0.2537474525933008,0.08051640050985942,0.17385644350820073,0.00021165089810862097,0.0002620092313134646,-1.7185734307143996e-05,81.59836600116152,0.9357610779949717,1.167494535576928,0.4620714985467034,0.46971989101253103,0.2096193384179597,True,0.16688025003386686,0.23423306082477385,0.23423708636110493,0.007711332989856601
H,800,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,1.0,0.0012515644555694619,True,,,0.029914941102219816,0.0324834941968631,0.010307311470457593,0.03850893314967764,0.00026054555668321433,0.00010590011408232726,-9.46114986018703e-05,9.188909590079998,0.8007301769097904,0.9990243535420379,0.46206385227944347,0.46972318778717276,0.20961711129319716,True,0.14642081680825422,0.23421492483933617,0.23423708636110493,0.011480708024464548
H,800,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,2.0,0.0025031289111389237,True,,,0.005091356709708291,0.004906735783300337,0.0015569523929664035,0.02595527609591797,0.00038751515018953204,0.00017572714260406062,-0.00037412883640317816,2.2801751253867004,0.8000341297606435,0.9981559360984805,0.4620690666632448,0.4697267156120386,0.2095934200762763,True,0.1458929690724165,0.23414945151254218,0.23423708636110493,0.011529124982189387
H,800,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,4.0,0.0050062578222778474,True,,,0.006783681207779098,0.007175822921040458,0.002276954611340901,0.025329519382303736,0.0007635380640328641,0.00033638618999449766,-0.0008339250455116859,2.200130364065973,0.7972690218197397,0.9947060721458114,0.46204154329359665,0.4697393903170539,0.209557446831749,True,0.14522317961119627,0.23404175018820073,0.23423708636110493,0.01225670799612999
H,800,density_particle_oracle_deterministic,density_particle_oracle,5000,0,histogram,,,True,,,0.055253877412724924,0.05135460004656877,0.01629528692057633,0.03664966217421006,0.00024582064590670963,0.00010524100007658981,-0.00021718229716013047,17.36772560758667,0.823469748635575,1.0273951913076964,0.46206306891703774,0.46972408878864286,0.2096188142782332,True,0.14700500970368396,0.23418621421260893,0.23423708636110493,0.01686420798068866
H,800,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,1.0,0.0012515644555694619,True,,,0.0045515789158786756,0.004326075136264888,0.0013727034291277232,0.026290909612704534,0.000285018933545306,0.00013131120461764624,-0.00023537484833496825,2.212202573645813,0.8007290296320916,0.9990229221505474,0.46207317926224556,0.4697234680620524,0.20960573095931206,True,0.14606200323595994,0.23418195284242826,0.23423708636110493,0.04878770897630602
H,800,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,2.0,0.0025031289111389237,True,,,0.005331462928136986,0.005098606484150428,0.0016178347310465192,0.025635490768196646,0.00041162155862768413,0.00019771664466371191,-0.0004414430441544708,2.2092870091760006,0.8000328706026772,0.9981543651205037,0.4620771130641714,0.46972675214857523,0.2095836333203274,True,0.14589142387792467,0.23413368402864781,0.23423708636110493,0.04341904103057459
H,800,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,4.0,0.0050062578222778474,True,,,0.0068757546555114485,0.007247450189196687,0.0022996826023073264,0.0253175218085342,0.0007740865167611254,0.00034514225500031725,-0.0008644718681493411,2.2001161969943874,0.7972679152884606,0.9947046915912532,0.4620453200868237,0.4697393959644067,0.20955283061668573,True,0.1452225611955738,0.2340345949894685,0.23423708636110493,0.04517920798389241
H,800,density_particle_oracle_deterministic,density_particle_oracle,10000,0,histogram,,,True,,,0.027552166415611992,0.025698769430572945,0.008154455900682298,0.031290451637430244,0.0002350939510454472,0.0001024919156788705,-0.00011718401573363723,8.459280145074544,0.8047545270756756,1.004045300596158,0.4620696684764935,0.4697207431265756,0.20961571134140725,True,0.14634755751662593,0.2342096375186914,0.23423708636110493,0.029507250001188368
H,800,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,1.0,0.0012515644555694619,True,,,0.00456355211737288,0.004335240013192403,0.0013756115288693276,0.026267445226634625,0.00028619578853498096,0.00013245625656512904,-0.00023883311070858933,2.2121616199228957,0.8007290513688823,0.9990229492702738,0.46207359173147017,0.46972347301975464,0.20960523003679762,True,0.14606191513536668,0.234181142789126,0.23423708636110493,0.08230141596868634
H,800,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,2.0,0.0025031289111389237,True,,,0.005338210724556113,0.005104320824564525,0.0016196479438166528,0.02563269618409363,0.0004123113108873145,0.00019833183740280196,-0.0004432786506888556,2.209284433854786,0.8000328726363134,0.998154367657753,0.4620773365979925,0.46972675273712977,0.2095833616365511,True,0.14589138233222548,0.2341332540615215,0.23423708636110493,0.08780829200986773
H,800,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,4.0,0.0050062578222778474,True,,,0.006878512070639776,0.007249601252849631,0.0023003651545884726,0.025317178063369583,0.000774410249110564,0.00034540952224149064,-0.00086540128571555,2.2001159807181914,0.797267903971367,0.9947046774715753,0.4620454353145748,0.4697393960355905,0.20955268999817453,True,0.14522254163040313,0.23403437728540577,0.23423708636110493,0.08261091698659584
H,800,density_particle_oracle_deterministic,density_particle_oracle,20000,0,histogram,,,True,,,0.013532267997373204,0.013621612035283708,0.004322262781414737,0.031290451637430244,0.00024131987487732912,0.0001035619977539976,-0.0001421835860903198,5.118613096632497,0.8047545270756756,1.004045300596158,0.4620710114310948,0.4697222685927357,0.20961520409457862,True,0.1461685134299258,0.23420378169217076,0.23423708636110493,0.0635477079777047
H,800,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,1.0,0.0012515644555694619,True,,,0.0045665140497718705,0.004337520960656374,0.001376335294478299,0.02626186191677788,0.0002864877791149616,0.00013273918319969068,-0.00023968689510789167,2.2121538354437202,0.8007290532470821,0.9990229516135942,0.46207369373023643,0.46972347406279275,0.20960510622886214,True,0.146061893667385,0.23418094280115592,0.23423708636110493,0.1437733750208281
H,800,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,2.0,0.0025031289111389237,True,,,0.005339888376013708,0.00510574138176287,0.0016200986996810374,0.025632005869703982,0.00041248356033526224,0.00019848510275344853,-0.0004437358569823273,2.2092837497010285,0.8000328754861624,0.9981543712133435,0.46207739230455097,0.46972675269662595,0.20958329390648056,True,0.14589137221930965,0.23413314696685145,0.23423708636110493,0.1396493340143934
H,800,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,4.0,0.0050062578222778474,True,,,0.006879200003314804,0.007250136855390354,0.0023005351062007637,0.025317092022174963,0.0007744913925596407,0.00034547621083027614,-0.0008656334236276863,2.2001158663748006,0.7972679052532106,0.9947046790708567,0.4620454641571456,0.4697393958816074,0.20955265480456495,True,0.14522253697282997,0.2340343229100976,0.23423708636110493,0.14726599998539314
H,800,oracle_score_deterministic,gradient_glob_oracle,0,20,,,,True,,,,0.23950219667834668,0.07599624978955946,0.2386669021360801,0.046662138029803,0.011031447068659354,-0.08739532843249954,1.2985977323926212,0.5635855235285806,0.7031527967157186,0.42041247059683257,0.4817642364446058,0.20800350320951805,True,0.07776730040523663,0.2137658592675044,0.23423708636110493,0.09313349996227771
H,800,oracle_score_deterministic,gradient_glob_oracle,0,80,,,,True,,,,0.23950219667833977,0.07599624978955727,0.23866690213607678,0.046662138029799,0.011031447068668996,-0.0873953284324371,1.2985977323926183,0.5635855235285862,0.7031527967157255,0.42041247059771575,0.4817642364346926,0.20800350321533725,True,0.07776730040523651,0.21376585926751904,0.23423708636110493,0.21843054197961465
H,800,tikhonov_best,baseline_tikhonov,0,0,,1e-05,,True,,,,0.0029025068971448137,0.0009209921338115183,0.0024134438921648294,8.274505085746921e-06,6.096269854078951e-05,-2.1181626639017256e-05,2.1750568564965036,0.8004397640778552,0.9986620223847384,0.4620650568085613,0.469716427507748,0.209646174909332,True,0.1465321657594941,0.23423212483859662,0.23423708636110493,
H,800,spectral_cutoff_best,baseline_spectral,0,0,,0.01,,True,,,,0.006131784686653244,0.0019456716771935386,0.004357250130899437,1.192543864588258e-05,0.0001232661898234927,-9.800257043547901e-06,2.182676962848045,0.7990170290001772,0.9968869587837584,0.4620689042559111,0.46971706576080485,0.2096474702580451,True,0.14654542015279726,0.23423479077744946,0.23423708636110493,
Z,100,density_particle_oracle_deterministic,density_particle_oracle,1000,0,histogram,,,True,,,0.013588428018086034,0.013964668638982323,0.004157220931990466,0.014910825994749688,0.0018744558527377664,0.00029618822776297224,-7.59997685829482e-12,2.0348808333299795,0.9926247967463313,0.995870986345987,0.9929879226831753,0.39999731743925077,0.05035822211040104,True,0.003719047531672922,0.12533141373059742,0.12533141373154993,0.0014741659979335964
Z,100,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,1.0,0.010101010101010102,True,,,0.016494494554544686,0.021492636408182865,0.006398264095600449,0.024391542054603588,0.0048991305777880915,0.0010062680775511465,-7.092396376937755e-12,1.944697618423223,0.9723488092116116,0.9755286900709722,0.9753587962030084,0.4000001025501298,0.051264554934531,True,0.0002374550312012405,0.12533141373066103,0.12533141373154993,0.0019920420018024743
Z,100,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,2.0,0.020202020202020204,True,,,0.05076902216198001,0.06791760617288393,0.0202187750624045,0.07621082275061997,0.014248049164482685,0.00331436247261552,-7.59997685829482e-12,1.8410590570311904,0.9205295285155952,0.9235399443257163,0.9230709451451156,0.40000017925709264,0.054169253589613664,True,9.238215705070107e-05,0.12533141373059742,0.12533141373154993,0.0021805830183438957
Z,100,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,4.0,0.04040404040404041,True,,,0.16009405060969972,0.20554881417186915,0.06119098525802082,0.22288200140420977,0.04405841943746661,0.011548423950849238,-1.185373160781772e-11,1.5477166996565381,0.7738583498620054,0.7763891056270871,0.7753578213282658,0.400000351389431,0.06449100253711623,True,3.161398301673248e-05,0.1253314137300643,0.12533141373154993,0.0020662080496549606
Z,100,density_particle_oracle_deterministic,density_particle_oracle,5000,0,histogram,,,True,,,0.006812504461854558,0.0077437837539051655,0.0023052906407443623,0.008172133488607791,0.0018419624552439074,0.00027833159830841647,-7.600198315747418e-12,1.9852495934926624,0.9901432347544654,0.993381308880122,0.9931397878665217,0.3999935423883069,0.050345656866228425,True,0.0014667944857863775,0.1253314137305974,0.12533141373154993,0.004403416998684406
Z,100,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,1.0,0.010101010101010102,True,,,0.01644413577583151,0.02145820406546867,0.006388013737387914,0.024391576034416107,0.004887446705191396,0.0010066930426369581,-6.714147047898547e-12,1.9446975504635982,0.9723487752317991,0.9755286559800352,0.9753760695815112,0.4000000138187221,0.05126249339865511,True,4.48118061471575e-05,0.12533141373070844,0.12533141373154993,0.0070350420428439975
Z,100,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,2.0,0.020202020202020204,True,,,0.05074294301913401,0.06788991525678123,0.020210531597484267,0.07621072137107088,0.014237188571697446,0.0033222754886883445,-7.59997685829482e-12,1.8410592597902886,0.9205296298951443,0.9235400460368077,0.9230948961792267,0.40000002335556406,0.054165875666775866,True,1.662083747873974e-05,0.12533141373059742,0.12533141373154993,0.005523332976736128
Z,100,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,4.0,0.04040404040404041,True,,,0.16006030512421732,0.20551666100556906,0.0611814134006837,0.22288206871805694,0.04405179761168979,0.011556496588852456,-2.701736630218111e-11,1.547716564805873,0.7738582825481582,0.7763890380931029,0.7753763739584981,0.4000000452341771,0.06448540252886023,True,5.4926861151325425e-06,0.1253314137281638,0.12533141373154993,0.005074375018011779
Z,100,density_particle_oracle_deterministic,density_particle_oracle,10000,0,histogram,,,True,,,0.006368198661366088,0.007421770411938359,0.002209428673646361,0.008172133488607791,0.0018286467693703604,0.00027120551526855314,-7.59997685829482e-12,1.9802864695089308,0.9889024537585326,0.9921364701471896,0.9932510133853983,0.40000155754200545,0.05033894257926627,True,0.0013531464453758514,0.12533141373059742,0.12533141373154993,0.005063624994363636
Z,100,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,1.0,0.010101010101010102,True,,,0.01644283922681908,0.021457325428489854,0.0063877521709924355,0.024391572369865222,0.004886681677452347,0.0010067588813374717,-7.665085349358946e-12,1.9446975577926997,0.97234877889635,0.9755286596565703,0.9753765060071166,0.40000000036384126,0.051262442982223315,True,2.1187427394295836e-05,0.12533141373058926,0.12533141373154993,0.012516957998741418
Z,100,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,2.0,0.020202020202020204,True,,,0.05074215466058307,0.0678889636690586,0.020210248313970603,0.07621071980927285,0.014236383469221299,0.003323034880919861,-7.600198315747418e-12,1.8410592629138844,0.9205296314569423,0.9235400476037133,0.9230958743957268,0.4000000020825375,0.05416574625637407,True,7.9123908543639e-06,0.1253314137305974,0.12533141373154993,0.013874416996259242
Z,100,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,4.0,0.04040404040404041,True,,,0.16005835357178974,0.20551441273335475,0.061180744099853746,0.22288207696213747,0.04405108033851537,0.011557261342996845,-3.950579496914776e-11,1.5477165481426276,0.7738582743040777,0.7763890298220616,0.7753782322151759,0.4000000100484894,0.0644849665909052,True,2.627295882637739e-06,0.12533141372659862,0.12533141373154993,0.011668291001114994
Z,100,density_particle_oracle_deterministic,density_particle_oracle,20000,0,histogram,,,True,,,0.006331628528602196,0.0074433762048293686,0.0022158606239332463,0.008172133488607791,0.0018307147583711797,0.00027082303805583843,-7.600419773200017e-12,1.981527250504864,0.9895228442564991,0.9927588895136559,0.9932435998122964,0.3999999254025252,0.05033889306936282,True,0.0013620119724348212,0.12533141373059736,0.12533141373154993,0.010215291986241937
Z,100,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,1.0,0.010101010101010102,True,,,0.01644242043203546,0.02145699560565691,0.006387653984173944,0.0243915741794567,0.00488634676765766,0.0010068658920069388,-8.123059361333817e-12,1.944697554173517,0.9723487770867585,0.9755286578410609,0.975376719673581,0.3999999993940467,0.051262417537480474,True,1.0234973382060378e-05,0.12533141373053186,0.12533141373154993,0.018368041957728565
Z,100,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,2.0,0.020202020202020204,True,,,0.05074179968785938,0.0678885419135487,0.02021012275919525,0.07621072135249773,0.014236024219479901,0.0033234241300144395,-7.59997685829482e-12,1.8410592598274351,0.9205296299137175,0.9235400460554416,0.9230962960189628,0.3999999987150262,0.05416568910581505,True,3.889688292418318e-06,0.12533141373059742,0.12533141373154993,0.021945082989986986
Z,100,density_particle_oracle_deterministic,density_particle_oracle,20000,0,kde,4.0,0.04040404040404041,True,,,0.16005750598084395,0.20551341515555813,0.06118044712529569,0.22288208060477777,0.04405073772914377,0.011557652124330135,-5.5918892611075095e-11,1.547716540634679,0.7738582706614374,0.7763890261675087,0.7753790835287372,0.39999999592104485,0.06448476737205858,True,1.2474830364977407e-06,0.12533141372454154,0.12533141373154993,0.020490916969720274
Z,100,oracle_score_deterministic,gradient_glob_oracle,0,20,,,,True,,,,0.15500683425752834,0.04614485833041107,0.15355480414670108,0.04214125008167019,0.00032749320949255524,-0.153172117691046,1.6863710941389782,0.8431855471195141,0.8459430242272907,0.8495722809684878,0.39982788752227716,0.049781204967991204,True,0.008493136486194664,0.10613413567707579,0.12533141373154993,0.002926458022557199
Z,100,oracle_score_deterministic,gradient_glob_oracle,0,80,,,,True,,,,0.15500683425752534,0.04614485833041018,0.15355480414669365,0.04214125008166951,0.00032749320949170224,-0.153172117691053,1.6863710941389956,0.8431855471195215,0.8459430242272982,0.849572280928212,0.3998278875215569,0.04978120496883249,True,0.008493136486194822,0.10613413567707491,0.12533141373154993,0.0055068330257199705
Z,100,tikhonov_best,baseline_tikhonov,0,0,,0.001,,True,,,,0.0024049670653989693,0.0007159482035338063,0.0019180319397953394,0.00033997347419008334,0.0001397444332815548,-0.000998986879734093,1.9973342252942603,0.9986583832060105,1.0019243044965107,1.0023270319753903,0.39999999999999103,0.04984150534999069,True,0.00012982971549445235,0.1252062092936136,0.12533141373154993,
Z,100,spectral_cutoff_best,baseline_spectral,0,0,,0.0001,,True,,,,0.0035347192036593446,0.0010522704864719347,0.004045643174082736,9.152980637726839e-13,0.0001623536744399104,2.8256952247359136e-10,2.0015721017413353,1.000785994440298,1.004058873676523,1.004085713984519,0.40000000000067537,0.04979654555866722,True,3.1519490114475326e-09,0.12533141376696477,0.12533141373154993,
Z,200,density_particle_oracle_deterministic,density_particle_oracle,1000,0,histogram,,,True,,,0.026641051881416307,0.020316943147375022,0.0060482653409012705,0.022558994492771944,0.0006223863680627408,0.00010980976603102753,-7.0312741200204124e-12,2.244685619916276,0.9976380532961227,0.998444530900459,0.998427288891893,0.4000007440548669,0.05008177446228998,True,0.006019176921504157,0.1253314137306687,0.12533141373154993,0.001589666004292667
Z,200,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,1.0,0.005025125628140704,True,,,0.0051266084266951405,0.006096728273237274,0.0018149694095431926,0.006461124010626373,0.00144939054016058,0.0002693557904556054,-2.0891853163290886e-11,2.0001723178710944,0.9927311419797447,0.9935336529009037,0.9935132589147752,0.3999999520131401,0.05032710248925474,True,0.0006945997934034671,0.12533141372893153,0.12533141373154993,0.002707207982894033
Z,200,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,2.0,0.010050251256281407,True,,,0.013334936872057288,0.018324004935324784,0.005454976329504958,0.02096022043591028,0.003941896362248247,0.0008570402866764408,-7.0312741200204124e-12,1.9564640911089215,0.9782320455544607,0.9790228355949742,0.9789776467905494,0.3999999468848009,0.05107450751460002,True,0.0002471598649847846,0.1253314137306687,0.12533141373154993,0.002770833030808717
Z,200,density_particle_oracle_deterministic,density_particle_oracle,1000,0,kde,4.0,0.020100502512562814,True,,,0.047578039145295875,0.064720796310425,0.019267098712655015,0.07319031674574361,0.013293929598170861,0.0031497674692525833,-7.0312741200204124e-12,1.852003898489255,0.9260019492446274,0.9267505171557754,0.9266245207023511,0.39999992932711337,0.053960878792499126,True,9.464887975845664e-05,0.1253314137306687,0.12533141373154993,0.002586083021014929
Z,200,density_particle_oracle_deterministic,density_particle_oracle,5000,0,histogram,,,True,,,0.004969288393959837,0.0053373337726043855,0.0015889009796159104,0.0055094284659317205,0.0006590680742881258,8.027244587688497e-05,-7.0312741200204124e-12,2.045158009257052,0.9976380532961229,0.9984445309004593,0.9981231540658758,0.40000375526102694,0.05009466187177697,True,0.0015091346368244648,0.1253314137306687,0.12533141373154993,0.006925457972101867
Z,200,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,1.0,0.005025125628140704,True,,,0.004177536629023837,0.00563443985210453,0.0016773481633372445,0.006461122654656037,0.0014388028807266798,0.0002615063592283173,-1.1087045906919745e-11,1.9871124073669593,0.992731143335715,0.9935336542579701,0.9935227683507831,0.39999999896675303,0.05032602488839412,True,0.00012456494896782638,0.12533141373016038,0.12533141373154993,0.008585000003222376
Z,200,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,2.0,0.010050251256281407,True,,,0.01328189514365407,0.018292544068691848,0.005445610566758545,0.020960272677971847,0.003931830448633805,0.000855940881864871,-7.031052662567813e-12,1.9564639866247986,0.9782319933123992,0.9790227833106808,0.9789891443232599,0.3999999983886341,0.05107315596792105,True,4.433752063428986e-05,0.12533141373066872,0.12533141373154993,0.01024337497074157
Z,200,density_particle_oracle_deterministic,density_particle_oracle,5000,0,kde,4.0,0.020100502512562814,True,,,0.0475589132938012,0.06470022659258004,0.019260975197389386,0.07319040809640609,0.013284403100946534,0.00315659087437576,-7.031052662567813e-12,1.8520037157879299,0.9260018578939649,0.9267504257312662,0.9266428189533245,0.39999999574863215,0.0539583710166118,True,1.7222534913771696e-05,0.12533141373066872,0.12533141373154993,0.00994970800820738
Z,200,density_particle_oracle_deterministic,density_particle_oracle,10000,0,histogram,,,True,,,0.003135267338391838,0.0034574511131041413,0.0010292681130010498,0.004028618449856025,0.0006632087288705271,7.955831743581975e-05,-7.0312741200204124e-12,2.0102406773916877,0.9976380532961229,0.9984445309004593,0.9980942051929723,0.4000018376108779,0.05009556861451398,True,0.0009019063607103878,0.1253314137306687,0.12533141373154993,0.0073379999957978725
Z,200,density_particle_oracle_deterministic,density_particle_oracle,10000,0,kde,1.0,0.005025125628140704,True,,,0.0041496679724416,0.005621805282313019,0.0016735869070294979,0.006461130580525998,0.0014378926616239352,0.0002607273691034728,-8.105342765125892e-12,1.9862790302803979,0.992731135409845,0.993533646325693,0.9935232824378675,0.4000000001475425,0.050325969914955054,True,5.967392942860227e-05,0.12533141373053408,0.12533141373154993,0.014184541010763496
